taxon	projection	kingdom	phylum	class	order	family	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8
Bacteria||Bacillota||Syntrophomonadia||Syntrophomonadales||Syntrophomonadaceae	noneurope	Bacteria	Bacillota	Syntrophomonadia	Syntrophomonadales	Syntrophomonadaceae	-0.000530191738666822	-0.000150716030588077	0.000814681994777912	-0.00038058243168486	0.000944139360723591	0.00123067896721429	-0.00199134760924022	0.000456426367518073
Bacteria||Bacillota||TSAC18||Incertae Sedis||Incertae Sedis	noneurope	Bacteria	Bacillota	TSAC18	Incertae Sedis	Incertae Sedis	-1.48046150700561e-06	-4.52352424760499e-06	2.47317669937158e-05	1.2081833677052e-06	2.35365491544742e-05	-1.2887921963907e-05	-6.22549080945046e-05	1.9342792844678e-05
Bacteria||Bacillota||TTA-B61||Incertae Sedis||Incertae Sedis	noneurope	Bacteria	Bacillota	TTA-B61	Incertae Sedis	Incertae Sedis	0	0	0	0	0	0	0	0
Bacteria||Bacillota||Thermacetogenia||Thermacetogeniales||Thermacetogeniaceae	noneurope	Bacteria	Bacillota	Thermacetogenia	Thermacetogeniales	Thermacetogeniaceae	-3.87586499317712e-05	-5.76992922047241e-05	9.65615407866694e-05	-6.04206524649345e-05	0.000157209800897206	-3.31985525883586e-05	-0.000194813690064705	-3.02705730531461e-05
Bacteria||Bacillota||Thermaerobacteria||Thermaerobacterales||Thermaerobacteraceae	noneurope	Bacteria	Bacillota	Thermaerobacteria	Thermaerobacterales	Thermaerobacteraceae	-4.1749569986022e-06	2.37053120165253e-05	-2.80167308329161e-05	-6.84465907116252e-06	1.62214667239623e-05	-8.81504071631144e-05	-9.04894724341337e-05	-7.05529124252139e-06
Bacteria||Bacillota||Thermincolia||Carboxydocellales||Carboxydocellaceae	noneurope	Bacteria	Bacillota	Thermincolia	Carboxydocellales	Carboxydocellaceae	0	0	0	0	0	0	0	0
Bacteria||Bacillota||Thermoanaerobacteria||Caldicellulosiruptorales||Caldicellulosiraptoraceae	noneurope	Bacteria	Bacillota	Thermoanaerobacteria	Caldicellulosiruptorales	Caldicellulosiraptoraceae	-1.89552250152777e-05	-5.87247937517043e-05	4.32217547713697e-05	-0.00011139026561113	0.000130055391528305	-5.93056411184151e-05	-7.70408720443591e-05	8.55781054427644e-05
Bacteria||Bacillota||Thermoanaerobacteria||Caldicellulosiruptorales||Incertae Sedis	noneurope	Bacteria	Bacillota	Thermoanaerobacteria	Caldicellulosiruptorales	Incertae Sedis	0	0	0	0	0	0	0	0
Bacteria||Bacillota||Thermoanaerobacteria||Thermoanaerobacterales||Family III	noneurope	Bacteria	Bacillota	Thermoanaerobacteria	Thermoanaerobacterales	Family III	-2.39313929156123e-05	-6.85766557392661e-05	0.000162136483651891	-7.04194193838075e-05	0.000217424588886292	-7.69780996181188e-05	-0.000523036956043095	7.11961118317337e-05
Bacteria||Bacillota||Thermoanaerobacteria||Thermoanaerobacterales||SRB2	noneurope	Bacteria	Bacillota	Thermoanaerobacteria	Thermoanaerobacterales	SRB2	-3.59106501902865e-05	-0.000149972912660635	7.49378627383793e-05	-4.7683680449816e-06	0.000243342043837673	8.10271369190447e-05	-5.1015804338712e-05	-0.000114680176663494
Bacteria||Bacillota||Thermoanaerobacteria||Thermoanaerobacterales||Thermoanaerobacteraceae	noneurope	Bacteria	Bacillota	Thermoanaerobacteria	Thermoanaerobacterales	Thermoanaerobacteraceae	-4.06036899718444e-05	-2.24794544693422e-05	9.91613703415944e-05	-3.56958184956822e-06	7.41895017521458e-05	8.07544982710233e-05	-0.000122801501436692	-7.60410475304006e-06
Bacteria||Bacillota||Thermovenabulia||Thermovenabulales||Incertae Sedis	noneurope	Bacteria	Bacillota	Thermovenabulia	Thermovenabulales	Incertae Sedis	2.18180414807705e-08	-3.65683572560417e-06	8.39247020490451e-06	-6.17635090429234e-06	1.39822129704441e-05	-5.59905194855424e-06	-2.80877048267997e-05	9.0900085942252e-06
Bacteria||Bacillota||Thermovenabulia||Thermovenabulales||Tepidanaerobacteraceae	noneurope	Bacteria	Bacillota	Thermovenabulia	Thermovenabulales	Tepidanaerobacteraceae	-1.07127987603858e-05	-8.65786878977402e-06	4.45404012350611e-05	-2.67231008485435e-05	5.90092686178435e-06	-2.82757249095028e-05	-0.000146996025455009	-1.06455294217674e-06
Bacteria||Bacillota||Thermovenabulia||Thermovenabulales||Thermosediminibacteraceae	noneurope	Bacteria	Bacillota	Thermovenabulia	Thermovenabulales	Thermosediminibacteraceae	-1.88622207935739e-05	-1.70099615214299e-05	4.48747549881187e-05	-1.23117094081643e-05	2.71281772236958e-05	1.76423330117292e-05	-9.81331420919935e-05	5.47833567034103e-05
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||009E01-B-SD-P15	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	009E01-B-SD-P15	-9.6919661409547e-06	4.24685619626237e-07	4.0098451687924e-06	-5.43533831865562e-05	2.2045113333894e-05	-4.84419624259849e-05	-4.31154691387928e-05	3.7082939170709e-06
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||3M1PL1-52 termite group	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	3M1PL1-52 termite group	0	0	0	0	0	0	0	0
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||Bacteroidaceae	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	0.467493081169027	-0.0483216699190423	0.421773380302648	0.295137809053525	0.177699896820671	0.220965752696078	0.158936977753431	-0.0632707941626017
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||Bacteroidales BS11 gut group	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidales BS11 gut group	-0.000130948187588555	-9.46512177644858e-05	0.000153257139723381	-0.00024784237773175	0.000360835124289593	0.000175716098933501	-0.000299769467345708	0.00065778315507527
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||Bacteroidales RF16 group	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidales RF16 group	-0.00156939329070608	-8.45326310334297e-05	0.00640740441922079	-0.00108319417473189	0.0042089915093278	0.0022259693076337	-0.0049295643409309	0.000488138358749833
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||Bacteroidetes BD2-2	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes BD2-2	-3.80058591523127e-05	-3.78633159390859e-06	0.0001470673060919	-4.56102888691145e-05	0.000249805910442029	1.26461476165307e-05	-0.000405930735622101	7.46134384412896e-05
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||Bacteroidetes vadinHA17	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes vadinHA17	-0.000326084421483277	-0.000622654360546361	0.00112908761679088	-0.000489412347550187	0.00152707247569788	-0.000239403195740858	-0.00279884634080402	0.000763210552638561
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||Barnesiellaceae	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	-0.0162028617719335	-0.0348318910233815	0.0594029880865536	0.035395012626863	0.0315882540184783	-0.0933109707647295	0.0662437761094329	-0.011695358570026
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||CAP-aah99b04	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	CAP-aah99b04	0	0	0	0	0	0	0	0
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||CR-115	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	CR-115	-1.6064003921086e-05	1.82914988036737e-05	3.30268619772381e-05	-2.11699542651644e-05	-1.15287357400598e-05	2.5772327490604e-05	2.2187621625091e-06	-7.21464556417256e-06
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||Dysgonomonadaceae	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	0.0010596277607761	-0.00410923849531594	0.00113157646657691	0.000947649275228236	0.00578348251589848	-0.00336288862258263	-0.00401322780239151	-5.42082815546584e-05
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||F082	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	F082	-0.000675100986748694	-0.00099904047421415	0.00245084767549316	-0.000809080497257738	0.00327035327952146	-0.00015403609249811	-0.00541196436230399	0.00188413848706345
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||FTLpost3	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	FTLpost3	-1.25042195436124e-05	-1.83621912635079e-06	1.43803702289334e-05	-1.52487502323799e-05	3.2017363576651e-05	2.50120020408132e-05	-0.000107190118630501	3.38204161435764e-05
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||GZKB124	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	GZKB124	-1.67993529932316e-05	-2.56473753091512e-05	4.19121255799788e-05	-2.3486621300056e-05	4.95134230131674e-05	2.84854238694039e-05	-9.92785087373383e-05	-5.07151040076004e-05
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||HAW-RM37-2	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	HAW-RM37-2	-0.000718313641191797	3.59136962555443e-05	0.000235242410083897	-0.000428613597020243	-0.000558748484911401	0.000923532178243952	-0.00104263868436284	0.00135205419469795
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||Ika33	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Ika33	0	0	0	0	0	0	0	0
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||Incertae Sedis	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Incertae Sedis	-0.00923306365994946	0.00160632683749883	0.0220500238717961	-0.00330069653285477	0.00576798851792531	0.00632455956543137	0.00351962153784071	-0.00193169917088168
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||M2PB4-65 termite group	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	M2PB4-65 termite group	-4.36011124265751e-05	-0.000147397271991278	0.000170040996225919	-6.99914349181813e-05	0.000133462527254518	4.21118109743868e-06	-0.00034303060244578	0.000125741982399978
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||ML635J-40 aquatic group	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	ML635J-40 aquatic group	-2.92610967909885e-05	-2.97683563173435e-05	1.91847547481231e-05	-2.70190907872303e-05	6.23091728348224e-05	-6.75311799487514e-05	-0.000171907640164407	5.21973394457448e-05
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||Marinifilaceae	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	-0.0700836649973895	-0.0197854385750254	0.0498400249455099	0.0498106870068975	0.0367416041127385	-0.0914644818335578	0.0659205469398321	0.0120581549911878
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||Marinilabiliaceae	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	0.00122053601161044	-0.00070876491893422	0.00183695647658811	0.000286852081730556	0.0046604412031751	-0.00289532391136962	-0.00358708018009948	-0.00159350740518421
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||MgMjR-022	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	MgMjR-022	-1.20254213302388e-05	-2.39332525922858e-05	3.96789270809303e-05	-2.51716796977674e-05	3.39330932231769e-05	6.05966678058809e-06	-8.92005145651899e-05	2.99406109997473e-06
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||Muribaculaceae	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	0.0103475896923581	-0.0315364889274698	-0.0483314208294567	0.0187947691182316	-0.0305158015475149	-0.0504605423215007	0.0871753476248216	0.0124628103154775
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||NA	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	-0.0225503587668356	0.00266957583040305	0.00612984924206925	-0.00340122875600157	0.00256217871508354	0.00561283529334273	-0.0104798535656839	0.00690564224671682
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||Paludibacteraceae	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	-0.000857696096564118	-0.00124913692283107	0.00621394705995673	-0.0014205950895554	0.00119331387826083	-0.00193968699316358	-0.00973401881580783	0.00538143615200957
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||PeH15	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PeH15	-1.53408175909381e-05	-2.04353874706582e-05	1.64939312353713e-05	-3.23462178335148e-05	3.15038527371969e-05	-4.83302602039497e-07	-0.00011364684566708	2.57931217913326e-05
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||Porphyromonadaceae	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	-0.0153145285232899	-0.00880107947801406	-0.0300134772968755	0.00296878588998168	0.0321851699225598	0.0287079639421212	-0.0140801019289338	-0.00711780005246812
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||Prevotellaceae	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	0.187149509395564	-0.164481560325749	-0.777953468358526	0.185052544725649	0.243470296974362	0.0334866052857885	-0.0012671035182463	0.302733713777872
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||Prolixibacteraceae	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	-0.000460212158821012	-0.00070718904512939	0.0014770600168691	-0.000575594356263981	0.00186959672256329	-9.84179385294167e-05	-0.00420400154562195	0.0011380669198556
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||RH-aaj90h05	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	RH-aaj90h05	-1.1648108518819e-05	-8.85204562697346e-06	2.42323239434327e-05	-8.79255006323917e-06	3.06458099465755e-05	3.21810997058894e-05	-4.81916033991259e-05	1.47479456371083e-05
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||Rikenellaceae	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	0.106645359351635	-0.13572363002753	0.120592297475311	0.0663862442496072	-0.00565262537449074	-0.362821408025417	0.184841383598608	-0.000981888963431315
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||Rs-E47 termite group	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rs-E47 termite group	-8.43921404345817e-05	-9.03891123096841e-05	0.000338981429807224	-7.61536666291113e-05	0.000514308250000878	1.785462983611e-06	-0.00108129464919037	0.000241551379611154
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||SB-5	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	SB-5	-3.8447116089372e-05	-4.14113518724761e-05	9.144616606416e-05	-2.51742274308429e-05	0.000143402068742238	-7.72650396670448e-05	-0.000310514177098362	0.000142540091058477
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||Tannerellaceae	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	0.0693418737595023	-0.0864060646541657	0.172545568230178	0.144958906843054	0.102307863224995	-0.0797728744911013	0.139868564578673	0.0293107667020057
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||Williamwhitmaniaceae	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Williamwhitmaniaceae	-0.000325090236642112	-0.000457328265929368	0.00144103381714453	-0.000429853836051245	0.00225108824928476	-0.000103216213315413	-0.00403373671650389	0.000893313986372289
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||gir-aah93h0	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	gir-aah93h0	-1.37988881270308e-05	-1.75633765170842e-05	2.23326983427424e-05	-4.72727500911958e-05	7.34480522805875e-05	-3.94147603991313e-05	-0.000102674884480528	5.26063668302588e-05
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||p-251-o5	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	p-251-o5	-0.00039824514082459	-0.000385251370255234	0.00134411844741701	-0.000838567208551173	0.00115426240466574	-0.000211707062939509	-0.00252795340928242	0.00113078683091769
Bacteria||Bacteroidota||Bacteroidia||Bacteroidales||p-2534-18B5 gut group	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	p-2534-18B5 gut group	-9.4781867832249e-05	-0.00110425317358731	0.00124287765667047	-8.65879637897423e-06	0.00282954505514727	-0.00198666632270876	-0.002652992727895	0.00294098831244226
Bacteria||Bacteroidota||Bacteroidia||Bacteroidetes VC2||1 Bac22	noneurope	Bacteria	Bacteroidota	Bacteroidia	Bacteroidetes VC2	1 Bac22	-7.33566563811458e-05	-0.00024030685198576	0.000138834691335889	-0.000114776910467649	0.000320458459013557	-9.14369239192297e-05	-0.000474785511714147	0.000128604815429845
Bacteria||Bacteroidota||Bacteroidia||Chitinophagales||37-13	noneurope	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	37-13	-0.000113736281975779	-0.000273758815096372	0.000444548337677969	-0.00028246744845917	0.000914254600341787	-0.000328841021809766	-0.00165452243967596	0.00049009101950378
Bacteria||Bacteroidota||Bacteroidia||Chitinophagales||Chitinophagaceae	noneurope	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	-0.00208325115384893	-0.00408056138137772	0.00151683724884729	-0.00329219620314139	0.000700289712059908	-0.00119493547184806	-0.00228018034375939	0.00348794778242076
Bacteria||Bacteroidota||Bacteroidia||Chitinophagales||Incertae Sedis	noneurope	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Incertae Sedis	-0.000534122841421955	-0.000779026733294297	0.00228472863208069	-0.000888354855434706	0.00310679727223919	-0.00105003835371864	-0.00640231715974048	0.00197447741492469
Bacteria||Bacteroidota||Bacteroidia||Chitinophagales||NA	noneurope	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	-0.000974587687369446	-0.000154815816702445	0.00100294162972979	-0.000849890955288372	0.00058384624896256	0.00106857909176437	-0.00322726838759909	0.00208259497502377
Bacteria||Bacteroidota||Bacteroidia||Chitinophagales||Saprospiraceae	noneurope	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	-0.000415615407728589	-0.0010777995905635	0.000697755083777919	-0.000635085586821704	0.000493109596526746	-0.00114104334788165	-0.00173357712861683	0.00100343991579202
Bacteria||Bacteroidota||Bacteroidia||Cytophagales||Amoebophilaceae	noneurope	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	-3.70988211771951e-05	2.43224247539071e-05	2.72804751814882e-05	-8.37121574122336e-05	-3.87008163004432e-05	-1.09295111401503e-05	-7.53492638481625e-05	2.79976859004263e-05
Bacteria||Bacteroidota||Bacteroidia||Cytophagales||Bernardetiaceae	noneurope	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Bernardetiaceae	0	0	0	0	0	0	0	0
Bacteria||Bacteroidota||Bacteroidia||Cytophagales||Cyclobacteriaceae	noneurope	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	-0.000162361537084299	-0.00115579488742172	0.00194089719303722	-0.000308473831821819	0.00299825798382633	-0.0011558106717049	-0.00461017065925967	0.00132651582443233
Bacteria||Bacteroidota||Bacteroidia||Cytophagales||Cytophagaceae	noneurope	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	-0.000210544299084722	-0.000621844324599476	0.00121551268247113	-0.000820188195554885	0.00099860181801638	-0.00103147369144426	-0.00307303817510404	0.000716240941647538
Bacteria||Bacteroidota||Bacteroidia||Cytophagales||Flammeovirgaceae	noneurope	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Flammeovirgaceae	-3.00752747756052e-06	-6.06677250719116e-06	2.7979412011962e-05	-1.89357754361742e-06	-8.98713895660286e-06	-2.74531801714607e-05	-3.39824623102424e-05	1.83867109677824e-05
Bacteria||Bacteroidota||Bacteroidia||Cytophagales||Hymenobacteraceae	noneurope	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	-0.000658693298016131	-0.00129496459714293	0.00293584468097112	-0.00145052489094137	0.00346786988464731	-0.00179163173670002	-0.00791271944966467	0.00222793524621618
